URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/openimis-health-facility-organization,StructureDefinition/openimis-insurance-organization,StructureDefinition/openimis-invoice-bill,StructureDefinition/openimis-insurance-plan,StructureDefinition/openimis-patient,StructureDefinition/openimis-contract,StructureDefinition/openimis-payment-notice,StructureDefinition/openimis-coverage-eligibility-response,StructureDefinition/openimis-enrolment-officer-practitioner,StructureDefinition/openimis-policy-holder-organization,StructureDefinition/openimis-enrolment-officer-practitioner-role,StructureDefinition/openimis-coverage-eligibility-request,StructureDefinition/openimis-claim-response,StructureDefinition/openimis-medication,StructureDefinition/openimis-location,StructureDefinition/openimis-activity-definition,StructureDefinition/openimis-invoice-invoice,StructureDefinition/openimis-claim-administrator-practitioner-role,StructureDefinition/openimis-group,StructureDefinition/openimis-claim,StructureDefinition/openimis-coverage,StructureDefinition/openimis-claim-administrator-practitioner","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/insuranceplan-applicability,5.0.0,draft,"2.16.840.1.113883.4.642.3.0",BenefitCostApplicability,Benefit Cost Applicability,"Whether the cost applies to in-network or out-of-network providers.","StructureDefinition/openimis-insurance-plan","THO"
http://hl7.org/fhir/ValueSet/jurisdiction,5.0.0,draft,"2.16.840.1.113883.4.642.3.48",JurisdictionValueSet,Jurisdiction ValueSet,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/openimis-activity-definition","hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/languages,5.0.0,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/openimis-insurance-organization,StructureDefinition/openimis-invoice-bill,StructureDefinition/openimis-contract,StructureDefinition/openimis-payment-notice,StructureDefinition/openimis-enrolment-officer-practitioner,StructureDefinition/openimis-policy-holder-organization,StructureDefinition/openimis-enrolment-officer-practitioner-role,StructureDefinition/openimis-coverage-eligibility-request,StructureDefinition/openimis-subscription,StructureDefinition/openimis-medication,StructureDefinition/openimis-group,StructureDefinition/openimis-claim,StructureDefinition/openimis-coverage,StructureDefinition/openimis-health-facility-organization,StructureDefinition/openimis-communication-request,StructureDefinition/openimis-insurance-plan,StructureDefinition/openimis-patient,StructureDefinition/openimis-coverage-eligibility-response,StructureDefinition/openimis-claim-response,StructureDefinition/openimis-location,StructureDefinition/openimis-activity-definition,StructureDefinition/openimis-invoice-invoice,StructureDefinition/openimis-claim-administrator-practitioner-role,StructureDefinition/openimis-claim-administrator-practitioner,StructureDefinition/openimis-communication","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/link-type,5.0.0,active,"2.16.840.1.113883.4.642.2.234,2.16.840.1.113883.4.642.3.423,2.16.840.1.113883.4.642.3.412",LinkType,Link Type,"The type of link between this Patient resource and another Patient/RelatedPerson resource.","StructureDefinition/openimis-patient","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-characteristic,5.0.0,draft,"2.16.840.1.113883.4.642.3.3079",LocationCharacteristic,Location Characteristic,"Example Set of Location Characteristics","StructureDefinition/openimis-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-mode,5.0.0,draft,"2.16.840.1.113883.4.642.3.321,2.16.840.1.113883.4.642.2.181,2.16.840.1.113883.4.642.3.330",LocationMode,Location Mode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/openimis-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/location-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.323,2.16.840.1.113883.4.642.3.332,2.16.840.1.113883.4.642.2.182",LocationStatus,Location Status,"Indicates whether the location is still in use.","StructureDefinition/openimis-location","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.89,2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/openimis-activity-definition","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.375,2.16.840.1.113883.4.642.2.199,2.16.840.1.113883.4.642.3.360",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/openimis-medication,StructureDefinition/openimis-activity-definition","SCT"
http://hl7.org/fhir/ValueSet/medication-form-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.359,2.16.840.1.113883.4.642.2.198,2.16.840.1.113883.4.642.3.374",SNOMEDCTFormCodes,SNOMED CT Form Codes,"This value set includes all dose form codes from SNOMED CT - provided as an exemplar.","StructureDefinition/openimis-medication","SCT"
http://hl7.org/fhir/ValueSet/medication-ingredientstrength,5.0.0,draft,"2.16.840.1.113883.4.642.3.1953",MedicationIngredientStrengthCodes,Medication Ingredient Strength Codes,"Medication Ingredient Strength Codes","StructureDefinition/openimis-medication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/medication-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.376,2.16.840.1.113883.4.642.3.363",MedicationStatusCodes,Medication Status Codes,"Medication Status Codes","StructureDefinition/openimis-medication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/mimetypes,5.0.0,active,"2.16.840.1.113883.4.642.3.1024",MimeTypes,Mime Types,"This value set includes all possible codes from BCP-13 (see http://tools.ietf.org/html/bcp13)","StructureDefinition/openimis-subscription,StructureDefinition/openimis-patient","Other"
http://hl7.org/fhir/ValueSet/missing-tooth-reason,5.0.0,draft,"2.16.840.1.113883.4.642.2.310,2.16.840.1.113883.4.642.3.534,2.16.840.1.113883.4.642.3.526",MissingToothReasonCodes,Missing Tooth Reason Codes,"This value set includes sample Missing Tooth Reason codes.","StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/name-use,5.0.0,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/openimis-insurance-organization,StructureDefinition/openimis-patient,StructureDefinition/openimis-enrolment-officer-practitioner,StructureDefinition/openimis-policy-holder-organization,StructureDefinition/openimis-claim-administrator-practitioner","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/note-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.15",NoteType,NoteType,"The presentation types of notes.","StructureDefinition/openimis-claim-response","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/organization-type,5.0.0,draft,"2.16.840.1.113883.4.642.2.228,2.16.840.1.113883.4.642.3.414,2.16.840.1.113883.4.642.3.403",OrganizationType,Organization Type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/openimis-health-facility-organization,StructureDefinition/openimis-insurance-organization,StructureDefinition/openimis-policy-holder-organization","THO"
http://hl7.org/fhir/ValueSet/participant-resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.3301",ParticipantResourceTypes,Participant Resource Types,"All Resource Types that represent participant resources","StructureDefinition/openimis-activity-definition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/participation-role-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.54",ParticipationRoleType,Participation Role Type,"This FHIR value set is comprised of Actor participation Type codes, which can be used to value FHIR agents, actors, and other role elements. The codes are intended to express how the agent participated in some activity. Sometimes refered to the agent functional-role relative to the activity.","StructureDefinition/openimis-contract","THO,DICOM"
http://hl7.org/fhir/ValueSet/payeetype,5.0.0,draft,"2.16.840.1.113883.4.642.3.31",ClaimPayeeTypeCodes,Claim Payee Type Codes,"This value set includes sample Payee Type codes.","StructureDefinition/openimis-claim-response,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/payment-adjustment-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.600,2.16.840.1.113883.4.642.3.592",PaymentAdjustmentReasonCodes,Payment Adjustment Reason Codes,"This value set includes smattering of Payment Adjustment Reason codes.","StructureDefinition/openimis-claim-response","THO"
http://hl7.org/fhir/ValueSet/payment-status,5.0.0,draft,"2.16.840.1.113883.4.642.2.334,2.16.840.1.113883.4.642.3.643,2.16.840.1.113883.4.642.3.628",PaymentStatusCodes,Payment Status Codes,"This value set includes a sample set of Payment Status codes.","StructureDefinition/openimis-payment-notice","THO"
http://hl7.org/fhir/ValueSet/practitioner-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.430,2.16.840.1.113883.4.642.2.251,2.16.840.1.113883.4.642.3.439",PractitionerRole,Practitioner Role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","StructureDefinition/openimis-claim-administrator-practitioner-role,StructureDefinition/openimis-enrolment-officer-practitioner-role","SCT,THO"
http://hl7.org/fhir/ValueSet/procedure-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.418,2.16.840.1.113883.4.642.3.427,2.16.840.1.113883.4.642.2.417",ProcedureCodesSNOMEDCT,Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/openimis-activity-definition","SCT"
http://hl7.org/fhir/ValueSet/process-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.552,2.16.840.1.113883.4.642.3.544,2.16.840.1.113883.4.642.2.319",ProcessPriorityCodes,Process Priority Codes,"This value set includes the financial processing priority codes.","StructureDefinition/openimis-coverage-eligibility-request,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/provider-qualification,5.0.0,draft,"2.16.840.1.113883.4.642.3.562,2.16.840.1.113883.4.642.3.570",ExampleProviderQualificationCodes,Example Provider Qualification Codes,"This value set includes sample Provider Qualification codes.","StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/publication-status,5.0.0,active,"2.16.840.1.113883.4.642.3.3",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","StructureDefinition/openimis-activity-definition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/quantity-comparator,5.0.0,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/openimis-insurance-plan,StructureDefinition/insurance-plan-period,StructureDefinition/openimis-claim,StructureDefinition/insurance-plan-discount","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/related-claim-relationship,5.0.0,draft,"2.16.840.1.113883.4.642.3.568,2.16.840.1.113883.4.642.3.560",ExampleRelatedClaimRelationshipCodes,Example Related Claim Relationship Codes,"This value set includes sample Related Claim Relationship codes.","StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/request-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/openimis-communication-request,StructureDefinition/openimis-activity-definition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/openimis-communication-request,StructureDefinition/openimis-activity-definition,StructureDefinition/openimis-communication","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.1058",RequestResourceTypes,Request Resource Types,"All Resource Types that represent request resources","StructureDefinition/openimis-activity-definition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/search-comparator,5.0.0,draft,"2.16.840.1.113883.4.642.3.622,2.16.840.1.113883.4.642.3.637",SearchComparator,Search Comparator,"What Search Comparator Codes are supported in search.","StructureDefinition/openimis-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/search-modifier-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.624,2.16.840.1.113883.4.642.3.639,2.16.840.1.113883.4.642.2.92",SearchModifierCode,Search Modifier Code,"A supported modifier for a search parameter.","StructureDefinition/openimis-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/security-role-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.978",SecurityRoleType,Security Role Type,"This value set contains example structural roles. In general, two types of roles can be distinguished: structural roles and functional roles. Structural Roles reflect human or organizational categories (hierarchies), and describe prerequisites, feasibilities, or competences for actions. Functional roles are bound to the realization or performance of actions.","StructureDefinition/openimis-contract","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/service-mode,5.0.0,draft,"2.16.840.1.113883.4.642.4.3322",ServiceMode,Service Mode,"An example set of Service Modes that could be applicable to use to characterize HealthcareServices or PractitionerRoles while searching","StructureDefinition/openimis-claim-administrator-practitioner-role,StructureDefinition/openimis-enrolment-officer-practitioner-role","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/service-place,5.0.0,draft,"2.16.840.1.113883.4.642.3.564,2.16.840.1.113883.4.642.3.556",ExampleServicePlaceCodes,Example Service Place Codes,"This value set includes a smattering of Service Place codes.","StructureDefinition/openimis-claim-response,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/service-uscls,5.0.0,draft,"2.16.840.1.113883.4.642.2.314,2.16.840.1.113883.4.642.3.542,2.16.840.1.113883.4.642.3.534",USCLSCodes,USCLS Codes,"This value set includes a smattering of USCLS codes.","StructureDefinition/openimis-coverage-eligibility-request,StructureDefinition/openimis-claim-response,StructureDefinition/openimis-coverage-eligibility-response,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/subscriber-relationship,5.0.0,draft,"2.16.840.1.113883.4.642.3.1385",SubscriberRelationshipCodes,SubscriberPolicyholder Relationship Codes,"This value set includes codes for the relationship between the Subscriber and the Beneficiary (insured/covered party/patient).","StructureDefinition/openimis-coverage","THO"
http://hl7.org/fhir/ValueSet/subscription-channel-type,5.0.0,active,"2.16.840.1.113883.4.642.3.500,2.16.840.1.113883.4.642.3.493,2.16.840.1.113883.4.642.2.294",SubscriptionChannelType,Subscription Channel Type,"Core-defined FHIR channel types allowed for use in Subscriptions.","StructureDefinition/openimis-subscription","THO"
http://hl7.org/fhir/ValueSet/subscription-payload-content,5.0.0,draft,"2.16.840.1.113883.4.642.3.3154",SubscriptionPayloadContent,Subscription Payload Content,"Codes to represent how much resource content to send in the notification payload.","StructureDefinition/openimis-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscription-status,5.0.0,active,"2.16.840.1.113883.4.642.3.502,2.16.840.1.113883.4.642.2.295,2.16.840.1.113883.4.642.3.495",SubscriptionStatusCodes,Subscription Status,"State values for FHIR Subscriptions.","StructureDefinition/openimis-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscription-types,5.0.0,active,"2.16.840.1.113883.4.642.4.3319",SubscriptionTypes,Types used with Subscriptions,"Types used with Subscriptions","StructureDefinition/openimis-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/surface,5.0.0,draft,"2.16.840.1.113883.4.642.2.316,2.16.840.1.113883.4.642.3.546,2.16.840.1.113883.4.642.3.538",SurfaceCodes,Surface Codes,"This value set includes a smattering of FDI tooth surface codes.","StructureDefinition/openimis-claim-response,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/timing-abbreviation,5.0.0,draft,"2.16.840.1.113883.4.642.3.78",TimingAbbreviation,TimingAbbreviation,"Code for a known / defined timing pattern.","StructureDefinition/medication-frequency,StructureDefinition/openimis-activity-definition","THO (V3),Internal"
http://hl7.org/fhir/ValueSet/tooth,5.0.0,draft,"2.16.840.1.113883.4.642.3.532,2.16.840.1.113883.4.642.3.540,2.16.840.1.113883.4.642.2.313",OralSiteCodes,Oral Site Codes,"This value set includes a smattering of FDI oral site codes.","StructureDefinition/openimis-claim-response,StructureDefinition/openimis-claim","THO"
http://hl7.org/fhir/ValueSet/units-of-time,5.0.0,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/medication-frequency,StructureDefinition/openimis-activity-definition","UCUM"
http://hl7.org/fhir/ValueSet/use-context,5.0.0,draft,"2.16.840.1.113883.4.642.3.28",ContextOfUseValueSet,Context of Use ValueSet,"This value set defines a base set of codes that can be used to indicate that the content in a resource was developed with a focus and intent of supporting use within particular contexts.","StructureDefinition/openimis-activity-definition,StructureDefinition/medication-usage-context","SCT,hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/version-algorithm,5.0.0,draft,"2.16.840.1.113883.4.642.3.3103",VersionAlgorithm,Version Algorithm,"Indicates the mechanism used to compare versions to determine which is more current.","StructureDefinition/openimis-activity-definition","hl7.fhir.r5.core"
http://terminology.hl7.org/ValueSet/action-participant-role,1.0.0,draft,,ActionParticipantRole,Action Participant Role,"Either a practitioner role or a relationship type.  Note from UTG import - may have been a temporary entry that subsequently disappeared from the FHIR source; unable to locate.   Version set to 0.1.0","StructureDefinition/openimis-activity-definition",
http://terminology.hl7.org/ValueSet/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/openimis-health-facility-organization,StructureDefinition/openimis-insurance-organization,StructureDefinition/openimis-claim-administrator-practitioner-role,StructureDefinition/openimis-policy-holder-organization,StructureDefinition/openimis-enrolment-officer-practitioner-role","THO"
http://terminology.hl7.org/ValueSet/usage-context-type,1.0.1,active,"2.16.840.1.113883.4.642.3.101",UsageContextType,UsageContextType,"A code that specifies a type of context being specified by a usage context.","StructureDefinition/medication-usage-context","THO"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/openimis-location","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0360,2.0.0,active,"2.16.840.1.113883.21.236",Hl7VSDegreeLicenseCertificate,hl7VS-degreeLicenseCertificate,"Concepts specifying an educational degree (e.g., MD).  Used in the CNN datatype (names and identifiers of clinicians) in Version 2 messaging.  Used in Version 2 messaging; note that in releases of HL7 prior to 2.3.1, was also used in person names (XPN), but this use was deprecated, then withdrawn in 2.7.","StructureDefinition/openimis-enrolment-officer-practitioner,StructureDefinition/openimis-claim-administrator-practitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActConsentDirective,3.0.0,active,"2.16.840.1.113883.1.11.20425",ActConsentDirective,ActConsentDirective,"ActConsentDirective codes are used to specify the type of Consent Directive to which a Consent Directive Act conforms.","StructureDefinition/openimis-contract","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActIncidentCode,3.0.0,active,"2.16.840.1.113883.1.11.16508",ActIncidentCode,ActIncidentCode,"Set of codes indicating the type of incident or accident.","StructureDefinition/openimis-claim","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActReason,3.0.0,active,,ActReason,v3 Code System ActReason," A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.  Examples:  Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","StructureDefinition/openimis-communication-request","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ParticipationMode,3.0.0,active,"2.16.840.1.113883.1.11.16543",ParticipationMode,ParticipationMode,"Identifies the primary means by which an Entity participates in an Act.","StructureDefinition/openimis-communication-request,StructureDefinition/openimis-communication","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-PurposeOfUse,3.1.0,active,"2.16.840.1.113883.1.11.20448",PurposeOfUse,PurposeOfUse,"Supports communication of purpose of use at a general level.","StructureDefinition/openimis-contract","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/openimis-location","THO (V3)"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/activity-definition-level,0.1.0,draft,,ActivityDefinitionLevelVS,Level (ActivityDefinition),"Indicates the Level for an ActivityDefinition. Values defined by openIMIS. Can not be extended.","StructureDefinition/activity-definition-level","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/activity-definition-service-type,0.1.0,draft,,ActivityDefinitionServiceTypeVS,Service Type (ActivityDefinition),"Indicates the Service Type for an ActivityDefinition. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-activity-definition","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/activity-definition-usage-context-type,0.1.0,draft,,ActivityDefinitionUsageContextTypeVS,Usage Context Type (ActivityDefinition),"Indicates the Usage Context Type for an ActivityDefinition.","StructureDefinition/openimis-activity-definition","THO"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/activity-definition-usage-context-venue-type,0.1.0,draft,,ActivityDefinitionUsageContextVenueTypeVS,Usage Context for Venue Type (ActivityDefinition),"Indicates the Usage Context for Venue Type for an ActivityDefinition.","StructureDefinition/openimis-activity-definition,StructureDefinition/medication-usage-context","THO (V3)"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/activity-definition-usage-context-workflow-type,0.1.0,draft,,ActivityDefinitionUsageContextWorkflowTypeVS,Usage Context for Workflow Type (ActivityDefinition),"Indicates the Usage Context for Workflow Type for an ActivityDefinition. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-activity-definition","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/bill-charge-item,0.1.0,draft,,BillChargeItemVS,ChargeItem (Bill Invoice),"Indicates the ChargeItem for a lineItem from a Bill. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-invoice-bill","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/bill-type,0.1.0,draft,,BillTypeVS,Type (Bill Invoice),"Indicates the Type for Bill. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-invoice-bill","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/claim-item-category,0.1.0,draft,,ClaimItemCategoryVS,Category of the item (Claim),"Indicates the category for the item under a Claim. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-claim","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/claim-rejection-reasons,0.1.0,draft,,ClaimRejectionReasonsVS,Rejection reasons (Claim),"Indicates the rejection reason of an item from a Claim.  Values limited by openIMIS.","StructureDefinition/openimis-claim-response","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/claim-status,0.1.0,draft,,ClaimStatusVS,Status of the claim (Claim|ClaimResponse),"Indicates the status of the Claim. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-claim-response","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/claim-supporting-info-category,0.1.0,draft,,ClaimSupportingInfoCategoryVS,Category of the supporting info (Claim),"Indicates the category for the supportiong info under a Claim. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-claim","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/claim-visit-type,0.1.0,draft,,ClaimVisitTypeVS,Visit Type Codes (Claim),"Indicates the visit type of the Claim.  Values limited by openIMIS.","StructureDefinition/openimis-claim-response,StructureDefinition/openimis-claim","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/communication-request-status,0.1.0,draft,,CommunicationRequestStatusVS,Claim Feedback Status (CommunicationRequest),"Indicates the status of a feedback (Claim).","StructureDefinition/openimis-communication-request","hl7.fhir.r5.core"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-premium-category,0.1.0,draft,,ContractPremiumCategoryVS,Premium Category (Contract),"Indicates the category of the premium for the Contract. Cannot be extended.","StructureDefinition/contract-premium","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-premium-payer,0.1.0,draft,,ContractPremiumPayerVS,Premium Payer (Contract),"Indicates the payer of the premium for the Contract. Can be extended in openIMIS. Need to match openIMIS database payer list.","StructureDefinition/contract-premium","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-premium-type,0.1.0,draft,,ContractPremiumTypeVS,Premium Type (Contract),"Indicates the type of the premium for the Contract. Cannot be extended.","StructureDefinition/contract-premium","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-resource-party-role,0.1.0,draft,,ContractResourcePartyRoleVS,Resource Party Role (Contract),"Indicates the participant engagement type for the Contract term.",,"Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-scope,0.1.0,draft,,ContractScopeVS,Scope (Contract),"Indicates the scope for the Contract. Values defined by openIMIS. Cannot be extended.","StructureDefinition/openimis-contract","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/contract-status-codes,0.1.0,draft,,ContractStatusCodesVS,Status Codes (Contract),"Indicates the status of the Contract. Values limited by openIMIS.","StructureDefinition/openimis-contract","hl7.fhir.r5.core"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-item-benefit-type,0.1.0,draft,,CoverageItemBenefitTypeItemServiceVS,Type of benefit (Coverage),"Indicates the type of benefit under a Coverage. Values defined by openIMIS. Can not be extended.",,"Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-item-benefit-type-amount-left,0.1.0,draft,,CoverageItemBenefitTypeAmountLeftVS,Type of benefit as amount left (Coverage),"Indicates the type of benefit under a Coverage. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-coverage-eligibility-response","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-item-benefit-type-total-left,0.1.0,draft,,CoverageItemBenefitTypeTotalLeftVS,Type of benefit as total left (Coverage),"Indicates the type of benefit under a Coverage. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-coverage-eligibility-response","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-item-category,0.1.0,draft,,CoverageItemCategoryVS,Category of the item (Coverage),"Indicates the category for the item under a Coverage. Values defined by openIMIS. Can not be extended.","StructureDefinition/openimis-coverage-eligibility-request","Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-item-category-item-service,0.1.0,draft,,CoverageItemCategoryItemServiceVS,Partial categories of the item (Coverage),"Indicates the category for the item, only for medical items and services, under a Coverage. Values defined by openIMIS. Can not be extended.",,"Internal"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/coverage-status,0.1.0,draft,,CoverageStatusVS,Coverage Status (Coverage),"Indicates the status of a Coverage (Policy).","StructureDefinition/openimis-coverage","hl7.fhir.r5.core"
https://github.com/openimis/openimis_fhir_r5_ig/ValueSet/diagnosis-ICD10-level1,0.1.0,draft,,DiagnosisICD10Level1VS,ICD 10 Level 1 diagnosis,"Example of diagnosis to be used with Claim resource. The actual list is configured in openIMIS.","StructureDefinition/openimis-claim","Internal"
